Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
4131,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,422,638,23,329,3014,,Reflected,[04130]
4132,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,419,638,23,329,3014,,Reflected,[04131]
4143,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,373,638,23,329,3014,,Reflected,[04142]
4142,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,373,638,23,329,3014,,Reflected,[04141]
4141,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,399,638,23,329,3014,,Reflected,[04140]
4145,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,389,638,23,329,3014,,Reflected,[04144]
4146,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,391,638,23,329,3014,,Reflected,[04145]
4144,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[04143]
4147,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,397,638,23,329,3014,,Reflected,[04146]
4156,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,379,638,23,329,3014,,Reflected,[04155]
4158,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,383,638,23,329,3014,,Reflected,[04157]
4154,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[04153]
4148,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,408,638,23,329,3014,,Reflected,[04147]
4149,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,408,638,23,329,3014,,Reflected,[04148]
4155,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,408,638,23,329,3014,,Reflected,[04154]
4157,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,405,638,23,329,3014,,Reflected,[04156]
4150,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,425,638,23,329,3014,,Reflected,[04149]
4151,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,434,638,23,329,3014,,Reflected,[04150]
4153,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,434,638,23,329,3014,,Reflected,[04152]
4152,Fuzzed,Mon Apr 24 21:40:54 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,435,638,23,329,3014,,Reflected,[04151]
4159,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,421,638,23,329,3014,,Reflected,[04158]
4160,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,368,638,23,329,3014,,Reflected,[04159]
4161,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,398,638,23,329,3014,,Reflected,[04160]
4163,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,401,638,23,329,3014,,Reflected,[04162]
4162,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,405,638,23,329,3014,,Reflected,[04161]
4167,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,401,638,23,329,3014,,Reflected,[04166]
4165,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,429,638,23,329,3014,,Reflected,[04164]
4164,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,432,638,23,329,3014,,Reflected,[04163]
4166,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,433,638,23,329,3014,,Reflected,[04165]
4168,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,437,638,23,329,3014,,Reflected,[04167]
4178,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,374,638,23,329,3014,,Reflected,[04177]
4174,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,397,638,23,329,3014,,Reflected,[04173]
4171,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,408,638,23,329,3014,,Reflected,[04170]
4172,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[04171]
4177,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,399,638,23,329,3014,,Reflected,[04176]
4169,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,417,638,23,329,3014,,Reflected,[04168]
4173,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,401,638,23,329,3014,,Reflected,[04172]
4179,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,400,638,23,329,3014,,Reflected,[04178]
4181,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,364,638,23,329,3014,,Reflected,[04180]
4175,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,428,638,23,329,3014,,Reflected,[04174]
4180,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,366,638,23,329,3014,,Reflected,[04179]
4170,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,446,638,23,329,3014,,Reflected,[04169]
4176,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,433,638,23,329,3014,,Reflected,[04175]
4184,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,367,638,23,329,3014,,Reflected,[04183]
4182,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,401,638,23,329,3014,,Reflected,[04181]
4183,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,408,638,23,329,3014,,Reflected,[04182]
4187,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,395,638,23,329,3014,,Reflected,[04186]
4185,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[04184]
4192,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,390,638,23,329,3014,,Reflected,[04191]
4191,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,394,638,23,329,3014,,Reflected,[04190]
4189,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,400,638,23,329,3014,,Reflected,[04188]
4199,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,358,638,23,329,3014,,Reflected,[04198]
4197,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,372,638,23,329,3014,,Reflected,[04196]
4186,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,423,638,23,329,3014,,Reflected,[04185]
4193,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,397,638,23,329,3014,,Reflected,[04192]
4188,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,424,638,23,329,3014,,Reflected,[04187]
4198,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,389,638,23,329,3014,,Reflected,[04197]
4190,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,427,638,23,329,3014,,Reflected,[04189]
4194,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,408,638,23,329,3014,,Reflected,[04193]
4196,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,417,638,23,329,3014,,Reflected,[04195]
4195,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,437,638,23,329,3014,,Reflected,[04194]
4200,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,383,638,23,329,3014,,Reflected,[04199]
4201,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,435,638,23,329,3014,,Reflected,[04200]
4202,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,434,638,23,329,3014,,Reflected,[04201]
4203,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,410,638,23,329,3014,,Reflected,[04202]
4206,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,427,638,23,329,3014,,Reflected,[04205]
4204,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,431,638,23,329,3014,,Reflected,[04203]
4205,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,436,638,23,329,3014,,Reflected,[04204]
4207,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,407,638,23,329,3014,,Reflected,[04206]
4211,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,366,638,23,329,3014,,Reflected,[04210]
4212,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,366,638,23,329,3014,,Reflected,[04211]
4213,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,367,638,23,329,3014,,Reflected,[04212]
4215,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,373,638,23,329,3014,,Reflected,[04214]
4210,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,392,638,23,329,3014,,Reflected,[04209]
4208,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,424,638,23,329,3014,,Reflected,[04207]
4214,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,399,638,23,329,3014,,Reflected,[04213]
4217,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[04216]
4216,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,413,638,23,329,3014,,Reflected,[04215]
4220,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,409,638,23,329,3014,,Reflected,[04219]
4219,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,413,638,23,329,3014,,Reflected,[04218]
4218,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,429,638,23,329,3014,,Reflected,[04217]
4209,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,461,638,23,329,3014,,Reflected,[04208]
4228,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,368,638,23,329,3014,,Reflected,[04227]
4230,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,366,638,23,329,3014,,Reflected,[04229]
4222,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,402,638,23,329,3014,,Reflected,[04221]
4229,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,372,638,23,329,3014,,Reflected,[04228]
4223,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,395,638,23,329,3014,,Reflected,[04222]
4221,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,435,638,23,329,3014,,Reflected,[04220]
4232,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,371,638,23,329,3014,,Reflected,[04231]
4224,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,412,638,23,329,3014,,Reflected,[04223]
4233,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,377,638,23,329,3014,,Reflected,[04232]
4231,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,390,638,23,329,3014,,Reflected,[04230]
4226,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[04225]
4227,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,410,638,23,329,3014,,Reflected,[04226]
4225,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,426,638,23,329,3014,,Reflected,[04224]
4236,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,379,638,23,329,3014,,Reflected,[04235]
4237,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,375,638,23,329,3014,,Reflected,[04236]
4234,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,402,638,23,329,3014,,Reflected,[04233]
4238,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,366,638,23,329,3014,,Reflected,[04237]
4239,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,370,638,23,329,3014,,Reflected,[04238]
4235,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,407,638,23,329,3014,,Reflected,[04234]
4241,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,402,638,23,329,3014,,Reflected,[04240]
4240,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,417,638,23,329,3014,,Reflected,[04239]
4242,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,437,638,23,329,3014,,Reflected,[04241]
4245,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,436,638,23,329,3014,,Reflected,[04244]
4243,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,443,638,23,329,3014,,Reflected,[04242]
4244,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,442,638,23,329,3014,,Reflected,[04243]
4246,Fuzzed,Mon Apr 24 21:40:55 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,429,638,23,329,3014,,Reflected,[04245]
4250,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,373,638,23,329,3014,,Reflected,[04249]
4247,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,393,638,23,329,3014,,Reflected,[04246]
4253,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,360,638,23,329,3014,,Reflected,[04252]
4249,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,404,638,23,329,3014,,Reflected,[04248]
4251,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,405,638,23,329,3014,,Reflected,[04250]
4248,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,428,638,23,329,3014,,Reflected,[04247]
4252,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,407,638,23,329,3014,,Reflected,[04251]
4257,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,380,638,23,329,3014,,Reflected,[04256]
4259,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,417,638,23,329,3014,,Reflected,[04258]
4255,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,436,638,23,329,3014,,Reflected,[04254]
4256,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,433,638,23,329,3014,,Reflected,[04255]
4254,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,443,638,23,329,3014,,Reflected,[04253]
4261,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,395,638,23,329,3014,,Reflected,[04260]
4258,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,432,638,23,329,3014,,Reflected,[04257]
4265,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,407,638,23,329,3014,,Reflected,[04264]
4260,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,428,638,23,329,3014,,Reflected,[04259]
4268,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,403,638,23,329,3014,,Reflected,[04267]
4270,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,399,638,23,329,3014,,Reflected,[04269]
4272,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,400,638,23,329,3014,,Reflected,[04271]
4273,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,400,638,23,329,3014,,Reflected,[04272]
4264,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,435,638,23,329,3014,,Reflected,[04263]
4263,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,438,638,23,329,3014,,Reflected,[04262]
4262,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,441,638,23,329,3014,,Reflected,[04261]
4266,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,438,638,23,329,3014,,Reflected,[04265]
4269,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,427,638,23,329,3014,,Reflected,[04268]
4267,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,433,638,23,329,3014,,Reflected,[04266]
4275,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,396,638,23,329,3014,,Reflected,[04274]
4276,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,396,638,23,329,3014,,Reflected,[04275]
4274,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,406,638,23,329,3014,,Reflected,[04273]
4277,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,394,638,23,329,3014,,Reflected,[04276]
4278,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,408,638,23,329,3014,,Reflected,[04277]
4271,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,439,638,23,329,3014,,Reflected,[04270]
4279,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,440,638,23,329,3014,,Reflected,[04278]
4280,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,425,638,23,329,3014,,Reflected,[04279]
4281,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,405,638,23,329,3014,,Reflected,[04280]
4283,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,431,638,23,329,3014,,Reflected,[04282]
4287,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,408,638,23,329,3014,,Reflected,[04286]
4282,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,442,638,23,329,3014,,Reflected,[04281]
4284,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,430,638,23,329,3014,,Reflected,[04283]
4285,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,407,638,23,329,3014,,Reflected,[04284]
4286,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,431,638,23,329,3014,,Reflected,[04285]
4288,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,432,638,23,329,3014,,Reflected,[04287]
4292,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,448,638,23,329,3014,,Reflected,[04291]
4291,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,460,638,23,329,3014,,Reflected,[04290]
4290,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,460,638,23,329,3014,,Reflected,[04289]
4293,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,436,638,23,329,3014,,Reflected,[04292]
4297,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,386,638,23,329,3014,,Reflected,[04296]
4296,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,387,638,23,329,3014,,Reflected,[04295]
4295,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,394,638,23,329,3014,,Reflected,[04294]
4298,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,389,638,23,329,3014,,Reflected,[04297]
4289,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,504,638,23,329,3014,,Reflected,[04288]
4306,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,419,638,23,329,3014,,Reflected,[04305]
4304,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,421,638,23,329,3014,,Reflected,[04303]
4299,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,438,638,23,329,3014,,Reflected,[04298]
4305,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,419,638,23,329,3014,,Reflected,[04304]
4303,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,431,638,23,329,3014,,Reflected,[04302]
4294,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,469,638,23,329,3014,,Reflected,[04293]
4301,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,432,638,23,329,3014,,Reflected,[04300]
4309,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,410,638,23,329,3014,,Reflected,[04308]
4314,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,399,638,23,329,3014,,Reflected,[04313]
4302,Fuzzed,Mon Apr 24 21:40:56 BRT 2023,POST,http://44.227.89.148:8075/purple/index.php,200,OK,431,638,23,329,3014,,Reflected,[04301]
